Role,DyadID,Site,Current_Color,Current pain,Condition,Trials,Counterbalance,Temperature,Condition_new,Experimenter,Block,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
2,38,4,1,47,Vaseline,5,2,1,0,2,1,-0.026404384,-0.082020641,-0.145391146,-0.204329393,-0.255096582,-0.289603632,-0.037740309,0.268181109,0.214853046,0.07726392,-0.023287382,-0.119993733,-0.218042434,-0.294957092,-0.352384948,-0.403313111
2,38,2,1,47,Vaseline,3,2,1,0,2,1,0.636966945,0.360274911,0.196503287,0.081196704,-2.15E-05,-0.056981083,-0.109019642,-0.154561732,-0.158646189,-0.178965582,-0.224050607,-0.252833344,-0.252925406,-0.269952432,-0.301466367,-0.312499054
2,38,1,1,47,Vaseline,6,2,1,0,2,1,-0.429154732,0.764238621,1.168759744,0.693945977,0.338327946,0.225728539,0.111146388,-0.015941076,-0.086373541,-0.104913202,-0.167813253,-0.234348896,-0.285367987,-0.334413084,-0.380328843,-0.426559242
2,38,3,1,47,Vaseline,7,2,1,0,2,1,0.650814202,0.571937978,0.686912046,0.722916282,0.359262899,0.12333373,-0.021248276,-0.120884143,-0.182972992,-0.111213934,-0.162010731,-0.250510375,0.316928267,0.702770568,0.305035903,0.046638621
2,38,4,1,47,Vaseline,8,2,1,0,2,1,-0.502880927,-0.534936665,-0.588646534,-0.629484301,-0.665298675,-0.704871668,-0.684538799,-0.601016477,-0.675344802,-0.756023805,-0.628893921,-0.192802052,-0.145942061,-0.176473188,-0.389431421,-0.627901881
2,38,3,0,47,Thermedol,1,2,1,1,2,2,0.243927061,0.258781043,0.144382381,0.039921025,-0.007302339,-0.037815832,-0.073863977,-0.091528525,-0.102279436,-0.132777665,-0.156955907,-0.152867551,0.155350541,0.998993794,0.813647198,0.465289284
2,38,2,0,47,Thermedol,2,2,1,1,2,2,0.000946893,-0.007364538,-0.023532733,-0.03754243,-0.057035141,-0.073418565,-0.089133117,-0.039666417,0.357270748,0.630672458,0.450536667,0.288870673,0.213593818,0.151694582,0.106020914,0.073215145
2,38,1,0,47,Thermedol,4,2,1,1,2,2,0.104568998,0.115924415,0.035410454,-0.014545699,-0.046376049,-0.068856943,-0.088333756,-0.106457007,-0.124133628,-0.141062843,-0.158437024,-0.174613219,-0.191095395,-0.206047343,-0.220483879,-0.238294179
2,38,4,0,47,Thermedol,5,2,1,1,2,2,0.192641588,0.150887175,0.108485137,0.068293918,0.042109409,0.026819431,0.001871071,-0.025192692,-0.051846072,-0.07131619,-0.088012708,-0.103495601,-0.112778272,-0.121602203,-0.135999786,-0.148790963
2,38,2,0,47,Thermedol,3,2,1,1,2,2,0.064355495,0.010235008,-0.054719717,-0.094531141,-0.119663868,-0.13817081,-0.156602613,-0.174314527,-0.188045216,-0.064415785,0.100305919,0.017306475,-0.056226655,-0.100257662,-0.131603453,-0.156227463
2,38,1,0,47,Thermedol,6,2,1,1,2,2,-0.133528304,-0.005235556,-0.085345409,-0.1642932,-0.216433055,-0.258703518,-0.295977019,-0.306105791,-0.223260125,-0.250034736,-0.316774687,-0.362230607,-0.376787434,-0.366300464,-0.271707417,-0.227129571
2,38,3,0,47,Thermedol,7,2,1,1,2,2,-0.468843642,-0.511562885,-0.562055829,-0.61475262,-0.575941997,-0.553024553,-0.634729178,-0.714326939,-0.694047443,-0.438564267,-0.292733399,1.253233011,1.84031967,1.373020063,2.298775902,1.846537728
2,38,4,0,47,Thermedol,8,2,1,1,2,2,0.135086242,0.097816577,0.063916396,0.039259044,0.019977931,0.007880884,-0.007693755,-0.021484459,-0.033879672,-0.0198268,0.031886857,0.013439911,0.039751653,0.07828184,0.258767076,0.227622605
2,39,4,0,47,Thermedol,1,1,1,1,2,1,0.014242399,0.012923702,0.007791697,0.001636952,-0.005071353,-0.009853041,-0.014055751,-0.015898058,-0.017912905,-0.020624254,-0.022573853,-0.024355093,-0.026276994,-0.027886168,-0.028661853,-0.028759129
2,39,3,0,47,Thermedol,2,1,1,1,2,1,-0.024590553,-0.025281285,-0.026216879,-0.027395025,-0.025657885,-0.021327723,-0.019544898,-0.019989399,-0.021446578,-0.022959912,-0.023555367,-0.023772679,-0.023047626,-0.021903544,-0.021064336,-0.019823792
2,39,1,0,47,Thermedol,3,1,1,1,2,1,0.032633384,0.031323269,0.030247599,0.026667923,0.022592305,0.017997705,0.016858036,0.016534056,0.013528296,0.010370314,0.008128668,0.004876451,0.001795091,-0.000865914,-0.003514632,-0.002951346
2,39,2,0,47,Thermedol,4,1,1,1,2,1,-0.014968712,0.001186723,0.013009562,0.017305081,0.017940187,0.017103477,0.014252253,0.011887194,0.010065829,0.007500298,0.006537098,0.006700564,0.006552529,0.005110666,0.003846714,0.002261829
2,39,4,0,47,Thermedol,5,1,1,1,2,1,-0.014118581,-0.014111853,-0.012889247,-0.012823274,-0.013427777,-0.01462223,-0.013668128,-0.010497669,-0.00858243,-0.009409196,-0.010782662,-0.012979006,-0.014508348,-0.016045516,-0.017311598,-0.019097663
2,39,2,0,47,Thermedol,6,1,1,1,2,1,-0.013617553,-0.011070167,-0.001701644,0.005804419,0.008661244,0.008984767,0.007356053,0.005422233,0.004597182,0.002878718,0.000691449,0.000683115,0.001467956,0.000663064,-0.001856804,-0.004501092
2,39,1,0,47,Thermedol,7,1,1,1,2,1,-0.048105535,-0.044621769,-0.02089817,-0.001551558,0.006550561,0.00661833,0.001122252,-0.006446651,-0.01267347,-0.018987979,-0.025352579,-0.03116679,-0.033107451,-0.028715323,-0.017622654,-0.00847054
2,39,3,0,47,Thermedol,8,1,1,1,2,1,-0.036802141,-0.029486039,-0.030727585,-0.036179389,-0.04353468,-0.046599107,-0.038081506,-0.031272817,-0.031660314,-0.036859005,-0.044902334,-0.055151245,-0.065745807,-0.068626792,-0.066233188,-0.06765714
2,39,4,1,47,Vaseline,1,1,1,0,2,2,0.004068912,-0.00223296,-0.011728078,-0.021899383,-0.032123923,-0.042584099,-0.051867961,-0.054736173,-0.007051997,0.100519765,0.18151474,0.217123174,0.221555659,0.205990646,0.177905382,0.147831272
2,39,3,1,47,Vaseline,2,1,1,0,2,2,0.00228886,-0.001615176,-0.004505151,-0.008336859,-0.01231338,-0.015355632,-0.017417804,-0.020352073,-0.022926677,-0.026008905,-0.029500705,-0.032257348,-0.034683682,-0.036508825,-0.039047934,-0.042012828
2,39,1,1,47,Vaseline,3,1,1,0,2,2,-0.08065133,-0.085066005,-0.065076139,-0.008872644,0.038924615,0.062101156,0.068353612,0.062401009,0.048944913,0.03312654,0.017725731,0.004441007,-0.007827801,-0.018866839,-0.029138898,-0.035419112
2,39,2,1,47,Vaseline,4,1,1,0,2,2,0.006662551,-0.002052716,-0.01040356,-0.018823188,-0.025192266,-0.032631864,-0.038468891,-0.043999193,-0.049208608,-0.049100311,-0.042039339,-0.038161371,-0.036898721,-0.037154736,-0.038952374,-0.039231694
2,39,4,1,47,Vaseline,5,1,1,0,2,2,0.025009966,0.018160462,0.011286569,0.005405926,3.57E-05,-0.00304132,-0.004453985,-0.006042886,-0.009707289,-0.013971415,-0.018985165,-0.023061615,-0.027663149,-0.031497167,-0.035171309,-0.039251847
2,39,2,1,47,Vaseline,6,1,1,0,2,2,-0.018899329,-0.023440262,-0.021505336,-0.015605624,-0.010629527,-0.010480422,-0.013922783,-0.018914282,-0.024836377,-0.030640498,-0.037294074,-0.044252894,-0.050870968,-0.056959649,-0.063824918,-0.069377247
2,39,1,1,47,Vaseline,7,1,1,0,2,2,0.167729259,0.129868441,0.097199121,0.07190046,0.04983566,0.031409262,0.01613444,0.002899257,-0.00830763,-0.018604488,-0.028689464,-0.037681554,-0.045650442,-0.053029048,-0.060481072,-0.067570766
2,39,3,1,47,Vaseline,8,1,1,0,2,2,-0.043083993,0.087560124,0.181617866,0.221603679,0.222119929,0.195383518,0.156618442,0.118667149,0.084184854,0.056708653,0.033701161,0.014684168,-0.00035605,-0.013924089,-0.018421213,-0.011580174
2,40,1,0,47,Thermedol,1,1,1,1,1,1,1.259998385,1.540274469,1.357667228,1.367346697,1.394048821,1.16446388,0.717682428,0.475756987,0.395164477,0.174718255,0.083260301,0.048277352,-0.082015373,-0.21338493,-0.266819845,-0.349315908
2,40,4,0,47,Thermedol,3,1,1,1,1,1,0.169612974,0.099690301,0.46148431,0.883192356,0.736917194,0.42672619,0.276490212,0.109099551,-0.077431587,-0.103215895,0.025018603,-0.002743631,-0.128401962,-0.184542123,0.002104453,-0.01566038
2,40,3,0,47,Thermedol,4,1,1,1,1,1,0.483470959,0.391292123,0.141821187,0.014158079,0.611611991,0.808681617,0.592751489,0.296002846,0.15121193,0.06279997,-0.057582189,-0.166327063,-0.189917908,-0.236641816,-0.306155831,-0.382843478
2,40,2,0,47,Thermedol,5,1,1,1,1,1,0.030671972,0.159522942,0.079763819,-0.021462642,0.268164602,0.436896442,0.313332319,0.153471097,0.208463356,0.202191731,0.090685421,-0.017895999,0.076947454,0.177466753,0.193682286,0.132156612
2,40,1,0,47,Thermedol,2,1,1,1,1,1,0.353141192,0.279151897,0.134595719,0.050611697,0.160723977,0.152421783,0.081406955,0.102583896,0.083056261,0.011432645,-0.062752529,-0.126582134,-0.169421643,-0.20838828,-0.248731976,-0.284609064
2,40,2,0,47,Thermedol,6,1,1,1,1,1,-0.151581208,-0.168774914,-0.179662848,-0.211058818,-0.261824006,-0.313431029,-0.210646497,-0.04313396,-0.060709731,-0.092221924,0.250561721,0.448422661,0.375310224,0.204291707,0.059616875,-0.055946831
2,40,4,0,47,Thermedol,7,1,1,1,1,1,0.069557686,0.458448339,0.414013589,0.478357097,0.94701702,0.994262942,0.763686749,0.465540076,0.516989049,0.520352082,0.398009515,0.43734423,0.4610503,0.585851395,0.510651378,0.350299891
2,40,3,0,47,Thermedol,8,1,1,1,1,1,-0.302538984,-0.345538433,-0.381185581,-0.400605798,-0.347606598,-0.315498793,-0.199098591,-0.074561516,-0.096685072,-0.159296578,-0.110373794,0.048422212,0.061963024,-0.015692511,-0.096837643,-0.163091885
2,40,1,1,47,Vaseline,1,1,1,0,1,2,0.650132036,1.173349143,1.093235606,0.871510176,0.642952819,0.449629896,0.292248721,0.116522586,0.044917889,0.092574373,0.10133243,-0.007085195,-0.134260207,-0.175075383,-0.181143636,-0.229487321
2,40,4,1,47,Vaseline,3,1,1,0,1,2,0.351530676,0.42167668,0.28695838,0.103527477,0.014163718,-0.03220537,-0.100503138,-0.131822481,-0.15459358,-0.182418852,-0.080930769,-0.011058539,-0.041593672,-0.098834595,-0.133243016,-0.136699269
2,40,3,1,47,Vaseline,4,1,1,0,1,2,-0.035558829,-0.070693729,-0.064215067,-0.023999532,-0.04545475,-0.089934988,-0.087357034,-0.089053702,-0.132706548,-0.184712115,-0.119135526,0.30255706,0.447738396,0.385364564,0.256345461,0.172452939
2,40,2,1,47,Vaseline,5,1,1,0,1,2,-0.082182922,0.23815373,0.384572775,0.397775257,0.3417485,0.248449487,0.157874894,0.079455957,0.019412071,0.007189145,0.128059468,0.150720529,0.113873233,0.059380733,0.002639494,-0.044363968
2,40,1,1,47,Vaseline,2,1,1,0,1,2,-0.120203703,-0.12369706,-0.139718805,-0.155526577,-0.093206008,-0.043357248,-0.050153756,-0.078026903,-0.098072188,-0.09215143,-0.037900604,-0.009831456,-0.005636637,0.133970702,0.205119687,0.175401037
2,40,2,1,47,Vaseline,6,1,1,0,1,2,-0.074372915,-0.024951698,-0.040026105,-0.05273777,-0.042683788,-0.066753332,-0.099025797,-0.063665965,-0.039273152,-0.06397638,-0.086574468,-0.092420422,0.099600314,0.227903051,0.201281091,0.126400965
2,40,4,1,47,Vaseline,7,1,1,0,1,2,-0.235593873,-0.203514797,-0.241504741,-0.287539937,-0.324215006,-0.382319381,-0.341963896,0.126703926,0.407846066,0.387948463,0.509078598,0.812162453,0.807897318,0.597617387,0.377746494,0.439230995
2,40,3,1,47,Vaseline,8,1,1,0,1,2,-0.056685411,-0.09015274,-0.098599705,-0.076985645,-0.045293519,-0.051278201,-0.070289379,-0.094368365,-0.121260102,-0.145511691,-0.104023822,-0.004875977,0.000220876,-0.046977845,-0.020837706,0.067641205
2,41,3,1,47,Thermedol,1,1,1,1,2,1,0.389290673,0.359700506,0.301945956,0.347707765,0.431557632,0.450254127,0.393951424,0.322666996,0.273783223,0.222959272,0.188364575,0.201089389,0.193535743,0.158819451,0.111262857,0.065396602
2,41,4,1,47,Thermedol,2,1,1,1,2,1,0.043393268,0.009719904,-0.046445094,0.003068769,0.214529892,0.332286467,0.339579114,0.277014207,0.197492079,0.137941364,0.123155552,0.098792588,0.063751046,0.048936705,0.05761951,0.044102886
2,41,2,1,47,Thermedol,4,1,1,1,2,1,-0.122382609,-0.095846022,-0.103278293,-0.084217208,0.068065522,0.190074946,0.194206134,0.14099736,0.122925294,0.169549347,0.189366278,0.245412883,0.312067798,0.3146504,0.26458736,0.20346771
2,41,1,1,47,Thermedol,5,1,1,1,2,1,-0.069343187,-0.072518633,-0.085502711,-0.078338895,-0.038783723,0.06238467,0.138088448,0.159405023,0.177483475,0.165800008,0.13030158,0.091976911,0.058007089,0.033460653,0.024740908,0.017922916
2,41,3,1,47,Thermedol,3,1,1,1,2,1,-0.100222364,-0.114812969,-0.127973455,-0.132359476,-0.139393726,-0.124810864,-0.098839071,-0.09201792,-0.101484429,-0.110537111,-0.116502394,-0.113596372,-0.033385603,0.032003993,0.039003271,0.004303221
2,41,4,1,47,Thermedol,6,1,1,1,2,1,-0.157215213,-0.126594562,-0.113505993,-0.118808692,-0.014254019,0.197588928,0.291017694,0.276841696,0.211778961,0.156328845,0.122688735,0.108675723,0.093091257,0.097110023,0.11554636,0.108862281
2,41,2,1,47,Thermedol,7,1,1,1,2,1,-0.180497233,-0.176768385,-0.188295959,-0.209418841,-0.188556767,-0.06901511,0.0439339,0.075514094,0.045650153,0.07445683,0.129453292,0.141805832,0.204829106,0.270149813,0.262422297,0.205236749
2,41,1,1,47,Thermedol,8,1,1,1,2,1,-0.057622394,0.002182268,0.017165444,-0.001692132,0.041820333,0.167206623,0.227478832,0.213273615,0.162675468,0.109796282,0.067450358,0.07098802,0.085508534,0.077025181,0.055401932,0.035664999
2,41,3,0,47,Vaseline,1,1,1,0,2,2,0.068813838,0.083646523,0.083235298,0.07057846,0.064917714,0.0724035,0.075345988,0.071180525,0.061754931,0.050221341,0.038880058,0.029453566,0.024111487,0.023002143,0.020722201,0.025893751
2,41,4,0,47,Vaseline,2,1,1,0,2,2,0.013107195,0.014696311,0.013574642,0.010458036,0.007118923,0.003475998,0.000522152,-0.002804711,-0.005730216,-0.007859527,-0.011538401,-0.014030766,-0.016332524,-0.018270648,-0.019752137,-0.021345073
2,41,2,0,47,Vaseline,4,1,1,0,2,2,-0.046156717,-0.047742697,-0.04849111,-0.050228086,-0.04934943,-0.048557009,-0.048486334,-0.050165431,-0.050790635,-0.050966916,-0.051941134,-0.049538296,-0.043524198,-0.029389916,-0.010164355,0.007272758
2,41,1,0,47,Vaseline,5,1,1,0,2,2,0.03046303,0.042896898,0.042922933,0.034852167,0.026204649,0.022454049,0.016594104,0.010277371,0.005552974,-0.000700676,0.000891213,0.01417666,0.023970549,0.024431087,0.023945643,0.028639366
2,41,3,0,47,Vaseline,3,1,1,0,2,2,-0.00986351,-0.01262609,-0.016548717,-0.020620394,-0.023843362,-0.022438588,-0.021495708,-0.022109372,-0.024925273,-0.027479958,-0.026449718,-0.023776824,-0.024555198,-0.027342931,-0.031114172,-0.036488901
2,41,4,0,47,Vaseline,6,1,1,0,2,2,-0.08463645,-0.088672715,-0.093660824,-0.100228995,-0.100768107,-0.070406974,-0.041320828,-0.031331087,-0.03484461,-0.047682783,-0.062153118,-0.077130285,-0.091098706,-0.104783898,-0.11901992,-0.132760794
2,41,2,0,47,Vaseline,7,1,1,0,2,2,0.066969699,0.051663064,0.038341602,0.025156019,0.021019205,0.054261542,0.082363113,0.090397441,0.085579513,0.070932267,0.056093208,0.043858256,0.036441102,0.03259256,0.028344619,0.026638758
2,41,1,0,47,Vaseline,8,1,1,0,2,2,-0.032427909,-0.036800859,-0.039594542,-0.043761244,-0.049061876,-0.050554662,-0.049645091,-0.050047303,-0.053232319,-0.058674085,-0.064757997,-0.06698834,-0.067336335,-0.070035032,-0.073386623,-0.073640112
2,42,2,0,47,Vaseline,1,2,1,0,2,1,0.152463782,0.285927789,0.302314718,0.252142189,0.280086728,0.678303496,0.94878542,0.961998817,0.878350055,0.744938048,0.565584704,0.379525147,0.227623887,0.122792321,0.047892445,-0.00767565
2,42,4,0,47,Vaseline,2,2,1,0,2,1,-0.122278055,-0.083846914,-0.070239849,-0.068008071,-0.067705795,-0.068520182,-0.07016763,-0.072854981,-0.076978476,-0.080601094,-0.084337258,-0.088535016,-0.092061752,-0.088028944,-0.07837316,-0.076645399
2,42,1,0,47,Vaseline,3,2,1,0,2,1,0.003401608,-0.001065935,-0.008555744,-0.014138179,-0.016091651,-0.005873997,0.016541835,0.023482618,0.021444843,0.016807202,0.009708125,0.001865266,-0.006007396,-0.014100796,-0.021846496,-0.019869294
2,42,3,0,47,Vaseline,6,2,1,0,2,1,0.051163027,0.051837708,0.048060399,0.04292342,0.056248665,0.07888986,0.083564981,0.079324044,0.071547997,0.063884695,0.056194102,0.047884983,0.039570298,0.034827628,0.028787761,0.021932424
2,42,2,0,47,Vaseline,4,2,1,0,2,1,-0.012121338,-0.012830883,-0.015308586,-0.01778191,-0.017370652,-0.014958046,-0.015295928,-0.017094013,-0.018419076,-0.019070427,-0.021465985,-0.023510298,-0.025813065,-0.029957424,-0.032299336,-0.034791979
2,42,4,0,47,Vaseline,5,2,1,0,2,1,0.013203968,0.019669349,0.019936075,0.018041943,0.017537577,0.018090733,0.015859317,0.012278039,0.008138845,0.002771951,0.000790651,7.08E-05,-0.003874876,-0.007517287,-0.010269544,-0.01284561
2,42,3,0,47,Vaseline,7,2,1,0,2,1,-0.000472748,-0.000135026,-0.002373436,-0.006318257,-0.008828515,-0.001903218,0.006410857,0.011320234,0.016497079,0.016349073,0.013148195,0.00884812,0.00339638,-0.002911511,-0.011342513,-0.01770437
2,42,1,0,47,Vaseline,8,2,1,0,2,1,-0.016065806,-0.016703975,-0.020392704,-0.02721867,-0.032974646,-0.026653333,-0.00882502,0.001975296,0.0007413,-0.004957752,-0.013845872,-0.021577072,-0.028194468,-0.035071293,-0.043453343,-0.053033586
2,42,2,1,47,Thermedol,1,2,1,1,2,2,0.012316949,0.012001546,0.006832211,0.007359481,0.007017812,0.002610041,-0.006398495,-0.01570651,-0.02461742,-0.032386324,-0.038575888,-0.045138134,-0.050085318,-0.054062219,-0.057452502,-0.061273403
2,42,4,1,47,Thermedol,2,2,1,1,2,2,-0.05641523,-0.047341624,-0.044278495,-0.043547113,-0.04462412,-0.04391321,-0.043334331,-0.044453185,-0.046678808,-0.049111266,-0.050346617,-0.052699516,-0.055247087,-0.056747852,-0.059617193,-0.06172717
2,42,1,1,47,Thermedol,3,2,1,1,2,2,-0.051968666,-0.01664982,-0.000899474,0.003289849,0.000914284,-0.004213115,-0.010171497,-0.017811063,-0.024914012,-0.03123932,-0.036088833,-0.041136279,-0.045638744,-0.052346857,-0.058792887,-0.06428383
2,42,3,1,47,Thermedol,6,2,1,1,2,2,-0.048739349,0.072390393,0.167033722,0.200257284,0.199492674,0.18089373,0.151776206,0.116899429,0.083789286,0.057435295,0.036026817,0.01760225,0.001817702,-0.010556094,-0.018928289,-0.027235518
2,42,2,1,47,Thermedol,4,2,1,1,2,2,0.007147008,0.081912838,0.125934954,0.133580748,0.125889966,0.110893475,0.090049414,0.068033548,0.048212488,0.029975119,0.015457665,0.004530871,-0.006514399,-0.016944943,-0.025232585,-0.033935624
2,42,4,1,47,Thermedol,5,2,1,1,2,2,-0.073138963,-0.050918536,-0.040651927,-0.041404321,-0.047655215,-0.055591087,-0.064609961,-0.073804162,-0.081251796,-0.087826756,-0.097189188,-0.107381246,-0.117655332,-0.12906717,-0.141224701,-0.152023703
2,42,3,1,47,Thermedol,7,2,1,1,2,2,0.207783283,0.247813087,0.242667191,0.210157921,0.17207552,0.134946821,0.093318297,0.05736447,0.032619501,0.013123131,-0.002920563,-0.015485964,-0.025549709,-0.0342222,-0.042228774,-0.047365793
2,42,1,1,47,Thermedol,8,2,1,1,2,2,-0.020316737,0.013087789,0.02219715,0.018979578,0.009757884,-0.000864094,-0.010263203,-0.019299151,-0.026585698,-0.032701374,-0.037755474,-0.040116131,-0.042704292,-0.045646775,-0.045519201,-0.040147697
2,43,4,1,47,Thermedol,1,1,1,1,2,1,0.368849127,0.308711493,0.233250581,0.147031469,0.062212333,-0.013540788,-0.074398373,-0.127524693,-0.175220397,-0.217447504,-0.125515959,0.136569607,0.28606144,0.319804518,0.30870876,0.274235003
2,43,3,1,47,Thermedol,2,1,1,1,2,1,-0.18889743,-0.156654888,-0.129627357,-0.126037402,-0.120034538,-0.092895238,-0.073730887,-0.067242855,-0.071885394,-0.08698299,-0.104074059,-0.10137319,-0.077244453,-0.049539498,-0.036969746,6.40E-05
2,43,2,1,47,Thermedol,3,1,1,1,2,1,-0.062372849,-0.081074455,-0.056791575,0.102810236,0.224644575,0.25581105,0.249952692,0.233473716,0.203612189,0.1586632,0.108384386,0.060876192,0.019648776,-0.005757558,-0.003658797,0.022291501
2,43,1,1,47,Thermedol,4,1,1,1,2,1,-0.050733088,-0.057940465,-0.067296186,-0.077088326,-0.084397908,-0.055537463,-0.01466911,0.000411105,-4.83E-05,-0.004208843,-0.007910428,-0.01187333,-0.019313456,-0.028639937,-0.03813637,-0.047272597
2,43,3,1,47,Thermedol,5,1,1,1,2,1,-0.066454257,-0.068714005,-0.073475245,-0.079912706,-0.086365537,-0.091056768,-0.094866119,-0.101309219,-0.107926109,-0.11646008,-0.125392045,-0.134981712,-0.141139424,-0.13610664,-0.131978319,-0.133833231
2,43,4,1,47,Thermedol,6,1,1,1,2,1,0.130774483,0.125566645,0.110573168,0.089284455,0.065341468,0.038535498,0.012988242,-0.011815034,-0.032549073,-0.048908578,-0.059331204,-0.068568166,-0.080890192,-0.094730433,-0.099283519,-0.077816238
2,43,1,1,47,Thermedol,7,1,1,1,2,1,-0.198777285,-0.211405213,-0.226311971,-0.244623865,-0.254345597,-0.202772075,-0.130340298,-0.101190046,-0.088903298,0.01658024,0.163225176,0.236490814,0.251447845,0.276244294,0.310759842,0.306123778
2,43,2,1,47,Thermedol,8,1,1,1,2,1,-0.037401567,-0.025020264,-0.038385684,-0.065145889,-0.096246979,-0.110649505,-0.086646974,-0.062581458,-0.010024335,0.032977824,0.034631146,0.013820913,-0.013724544,-0.040327954,-0.068044889,-0.097079541
2,43,4,0,47,Vaseline,1,1,1,0,2,2,0.109170725,0.108311431,0.117317554,0.117500628,0.108339072,0.124641887,0.14899111,0.158957344,0.149863405,0.133077495,0.111592416,0.092077598,0.075697533,0.056525008,0.035591614,0.033143715
2,43,3,0,47,Vaseline,2,1,1,0,2,2,-0.032062561,-0.040623059,-0.053477316,-0.068493548,-0.081188764,-0.077646536,-0.042614696,-0.016235384,-0.01118004,-0.013564423,-0.009007398,-0.008694135,-0.015552445,-0.026886062,-0.037152884,-0.028846631
2,43,2,0,47,Vaseline,3,1,1,0,2,2,0.032171248,0.028269206,0.029461631,0.076906299,0.120447325,0.13016223,0.130710209,0.134332755,0.127480802,0.110281813,0.087479839,0.061951079,0.037757499,0.014309608,-0.008328753,-0.027240229
2,43,1,0,47,Vaseline,4,1,1,0,2,2,0.005561022,-0.002392323,-0.00608603,-0.011802466,-0.020821915,-0.031384579,-0.041811922,-0.051206218,-0.039102591,-0.005860167,0.011992368,0.014747482,0.012866669,0.010336306,0.004944537,-0.004706169
2,43,3,0,47,Vaseline,5,1,1,0,2,2,-0.004751016,-0.011354263,-0.018929248,-0.027715663,-0.036019986,-0.044812305,-0.051244178,-0.057896663,-0.065884791,-0.074533172,-0.081823197,-0.084687991,-0.075681347,-0.063747616,-0.059331455,-0.061403468
2,43,4,0,47,Vaseline,6,1,1,0,2,2,-0.084289386,-0.077428654,-0.040001486,0.001912152,0.019073973,0.01945323,0.011995578,-0.000541608,-0.01601743,-0.034261254,-0.044178261,-0.045763875,-0.053751126,-0.065703425,-0.079647187,-0.094067601
2,43,1,0,47,Vaseline,7,1,1,0,2,2,-0.138202966,-0.151354552,-0.16338133,-0.18322082,-0.207629804,-0.21829793,-0.16985758,-0.102839284,-0.031572458,0.071612123,0.173220693,0.251715853,0.299321863,0.32020789,0.354047669,0.443689021
2,43,2,0,47,Vaseline,8,1,1,0,2,2,0.104966087,0.059075315,0.021583397,-0.009710679,-0.038200526,-0.061735298,-0.079493161,-0.070089266,-0.012710865,0.032374032,0.051235103,0.053830917,0.048317573,0.0376021,0.021791915,0.005655661
2,44,2,0,46,Vaseline,1,2,0,0,2,1,0.322349266,0.269799644,0.192424708,0.123289678,0.090678935,0.072474164,0.047931743,0.017384324,-0.009904648,-0.032524207,-0.051701452,-0.058746768,-0.059555903,-0.070899763,-0.084559101,-0.08616408
2,44,1,0,46,Vaseline,2,2,0,0,2,1,0.082698995,0.057346196,0.031140919,0.014095046,0.044010725,0.081608614,0.075750871,0.058889412,0.03894378,0.020172832,0.004790121,-0.010512457,-0.023271463,-0.033262936,-0.041889507,-0.052096682
2,44,3,0,46,Vaseline,3,2,0,0,2,1,-0.011024055,0.288589061,0.394677867,0.370387909,0.290615206,0.227647765,0.195695335,0.162997237,0.135675633,0.116195902,0.101449167,0.08822638,0.077094789,0.064491616,0.051648691,0.056613303
2,44,4,0,46,Vaseline,7,2,0,0,2,1,0.027360184,0.023345856,0.019566855,0.014876866,0.013386112,0.028339138,0.036230831,0.03362261,0.030419295,0.027197404,0.020498741,0.014197053,0.009148057,0.005246664,0.000650107,-0.001523879
2,44,1,0,46,Vaseline,4,2,0,0,2,1,0.037591539,0.026038231,0.019066776,0.015564596,0.011980466,0.024627468,0.043928587,0.045431812,0.038152653,0.032148585,0.02718502,0.020476739,0.017138356,0.012783782,0.007767193,0.004045055
2,44,2,0,46,Vaseline,5,2,0,0,2,1,-0.0103191,-0.002616058,0.003541544,0.008355412,0.010114245,0.01789001,0.028745894,0.031973399,0.030511508,0.024548885,0.018146301,0.013769628,0.010209997,0.009369348,0.00817942,0.004581064
2,44,3,0,46,Vaseline,6,2,0,0,2,1,-0.024470638,-0.02539115,-0.028477878,-0.030889434,-0.031658302,-0.031888633,-0.033823796,-0.035033035,-0.036429751,-0.033880076,-0.034613688,-0.035602688,-0.037309954,-0.039629923,-0.043744924,-0.045442025
2,44,4,0,46,Vaseline,8,2,0,0,2,1,-0.056543195,-0.059195921,-0.057723338,-0.056729885,-0.053424661,-0.04577236,-0.043435845,-0.046326966,-0.049431012,-0.0542512,-0.059036109,-0.059537003,-0.059728729,-0.061208898,-0.063079198,-0.066781644
2,44,2,1,46,Thermedol,1,2,0,1,2,2,0.211887458,0.196854404,0.175845781,0.152738285,0.135333769,0.130776358,0.13562889,0.121639422,0.103124868,0.087704759,0.072783435,0.057975561,0.044648102,0.03413213,0.027111653,0.012700868
2,44,1,1,46,Thermedol,2,2,0,1,2,2,-0.004163635,-0.002215786,0.041130382,0.067607491,0.059787674,0.053460744,0.072872426,0.085597661,0.073262052,0.089131608,0.097490172,0.087197636,0.080528609,0.071527999,0.068125172,0.065418288
2,44,3,1,46,Thermedol,3,2,0,1,2,2,-0.034261755,-0.04094209,-0.046657326,-0.05206125,-0.05738582,-0.055597764,-0.046573037,-0.044301995,-0.046711433,-0.053351837,-0.059426727,-0.057243232,-0.042565142,-0.004302396,0.028944097,0.022964937
